concept_index,unique_id,concept,category_bottom_up,category_wordnet,category_manual,Percent_known,Concreteness (M),COCA word freq,SUBTLEX freq,categories_53,image-label_nameability_mean,image-label_consistency_mean,image-label_ratings-per-image_mean,property_manmade_mean,property_precious_mean,property_lives_mean,property_heavy_mean,property_natural_mean,property_moves_mean,property_grasp_mean,property_hold_mean,property_be-moved_mean,property_pleasant_mean,property_arousal_mean,property_arousal_work-time_mean
1012,mold1,mold,,container,container,1.0,4.85,3505.0,219.0,arts and crafts supply|container,0.619674989,0.643966487,18.15384615,6.6923,3.359,1.2308,3.1795,1.6923,1.4872,5.8974,5.8462,5.7949,4.7436,4.06122449,6150.489796
1013,mold2,mold,,,,1.0,4.85,3505.0,219.0,,0.805496585,0.805496585,18.28571429,1.75,2.0556,6.0278,1.5833,6.0833,4.3056,4.3611,4.4444,4.1111,1.6667,4.791666667,9905.8125
1014,mole,mole,animal,animal,animal,1.0,4.41,1917.0,411.0,animal|mammal,0.752461874,0.752461874,18.26666667,1.15,3.975,6.725,2.95,6.85,6.85,4.15,3.775,4.425,3.575,4.87755102,9758.326531
1015,money,money,,,,1.0,4.54,164794.0,32679.0,,0.645812743,0.645812743,16.5625,6.8947,5.8158,1.1053,1.4211,1.6842,2.2895,6.5,6.6579,6.6316,5.3947,4.0,13035.68182
1016,mongoose,mongoose,animal,animal,animal,0.97,4.89,344.0,33.0,animal|mammal,0.053902935,0.301643662,18.33333333,1.0811,4.2973,6.8649,2.9459,6.7297,6.8378,2.8378,2.8108,3.7568,4.0,4.666666667,5171.844443999999
1017,monkey,monkey,animal,animal,animal,1.0,4.9,5698.0,1709.0,animal|mammal,0.844669627,0.858520042,17.89473684,1.25,5.6111,6.8333,4.5833,6.7778,6.8056,3.4722,3.5833,3.7778,5.1389,3.979166667,5141.270833
1018,moose,moose,animal,animal,animal,1.0,4.97,2282.0,282.0,animal|mammal,0.896432104,0.896432104,18.25,1.2703,5.3514,6.8919,6.6486,6.7297,6.8919,2.3784,1.5946,2.1351,4.7838,4.851851852,5911.0
1019,mop,mop,,,tool,1.0,4.97,785.0,211.0,tool,0.962256479,0.962256479,18.0,6.6667,2.4615,1.3333,2.3077,1.8974,3.5385,6.359,6.3846,6.4103,3.7692,4.086956522,5872.326087
1020,mosquito,mosquito,insect,"animal, insect","animal, insect",1.0,4.88,4116.0,93.0,animal|insect,0.87319256,0.87319256,17.47368421,1.1053,2.1579,6.8421,1.1842,6.6842,6.8947,3.1053,3.4211,4.2895,1.2105,4.840909091,5503.318182
1021,mosquito_net,mosquito net,,,,1.0,4.93,,0.0,,0.288484031,0.405443095,18.23076923,6.8,4.0,1.0857,1.6571,1.7429,3.1429,6.0571,5.7714,5.6571,5.1714,3.523809524,5229.238095000001
1022,moss,moss,plant,,plant,1.0,4.9,1548.0,145.0,plant,0.657902978,0.684218768,17.75,1.3056,3.9167,6.4444,2.1944,6.8611,3.0278,5.1944,4.9167,4.4722,4.8611,3.361702128,6746.5957450000005
1023,moth,moth,insect,"animal, insect","animal, insect",1.0,4.69,2043.0,116.0,animal|insect,0.882967222,0.882967222,18.0,1.2432,4.2162,6.7027,1.3514,6.7027,6.7297,3.4595,4.2973,4.5946,4.1892,4.326530612,6074.673468999999
1024,motherboard,motherboard,,,,0.97,4.52,331.0,9.0,,0.332770755,0.407770755,17.55555556,6.5833,4.0278,1.5278,2.5278,1.5278,1.8056,5.3056,5.6667,5.5833,4.3889,4.215686275,5416.72549
1025,motorcycle,motorcycle,vehicle,"container, vehicle",vehicle,1.0,4.97,3531.0,455.0,vehicle,0.876689313,0.876689313,18.13333333,6.7105,4.6579,1.3158,6.6842,1.3684,6.5263,4.6842,2.9737,5.1842,4.8684,4.545454545,4580.818182
1026,mouse1,mouse,animal,animal,animal,1.0,4.83,9449.0,975.0,animal|mammal,0.842095535,0.842095535,17.47058824,1.3947,3.9474,6.7895,1.7895,6.7105,6.7895,4.3421,4.5789,5.1579,3.4211,4.826086957,6348.956522
1027,mouse2,mouse,,electronic device,electronic device,1.0,4.83,9449.0,975.0,electronic device,0.981914345,0.981914345,17.44444444,6.7368,3.5263,1.5789,1.7105,1.7895,5.3947,6.4211,6.5,6.5526,5.0263,3.893617021,4202.489361999999
1028,mousepad,mousepad,,,,1.0,4.83,,0.0,,0.599943742,0.407178076,17.25,6.7105,2.3684,1.0526,1.3421,1.3684,1.7895,6.6316,6.7105,6.6842,4.9211,3.666666667,4794.076923
1029,mousetrap,mousetrap,,,,1.0,5.0,231.0,30.0,,0.409581757,0.56051246,17.77777778,6.7778,1.9167,1.25,1.5556,1.7222,5.0278,5.4722,5.4167,5.9444,2.1389,5.14,4394.9
1030,mousse,mousse,dessert,"food, dessert","food, dessert",1.0,4.83,671.0,59.0,dessert|food,0.320316262,0.394442294,18.16666667,6.6842,3.9211,1.4737,1.3684,2.8421,1.5,4.8684,5.3684,6.2105,6.3421,4.239130435,38147.47826
1031,mouth,mouth,body part,body part,body part,1.0,4.74,40200.0,5325.0,body part,0.117830166,0.802357456,18.41666667,1.4211,5.5263,5.7368,1.9474,6.6053,6.5789,4.2632,3.6316,5.5789,5.5526,3.863636364,12671.72727
1032,mouthpiece,mouthpiece,sports equipment,sports equipment,sports equipment,1.0,4.66,807.0,47.0,safety equipment|sports equipment,0.058849329,0.386157796,18.21428571,6.875,3.05,1.15,1.275,1.55,1.75,6.525,6.55,6.35,3.625,4.295454545,3966.363636
1033,mud,mud,,,,1.0,4.86,8026.0,756.0,,0.801740825,0.801740825,17.61538462,1.6842,2.1579,2.1053,4.7105,6.6579,4.2368,4.1579,4.1579,4.0789,2.8947,4.272727273,10719.02273
1034,muff,muff,clothing accessory,clothing,"clothing, clothing accessory",0.87,4.12,158.0,49.0,clothing|clothing accessory,0.47417154,0.483430799,18.08333333,6.3611,3.9722,1.3611,1.3333,2.75,2.1944,6.3056,6.5278,6.4444,5.7222,4.325,5377.875
1035,muffin,muffin,food,food,"food, dessert",1.0,4.78,2040.0,297.0,breakfast food|dessert|food,0.841717605,0.841717605,18.0,6.5641,3.2308,1.3077,1.5641,3.5128,1.7692,6.4872,6.7949,6.7692,6.4359,3.673913043,4569.369565
1036,mug,mug,,container,container,1.0,4.8,3617.0,349.0,container,0.78618851,0.78618851,17.92857143,6.8462,3.9231,1.1026,2.3077,2.2564,1.8462,6.8205,6.8718,6.9231,5.6667,3.875,4330.125
1037,mulberry,mulberry,fruit,fruit,"food, fruit",1.0,4.48,288.0,31.0,food|fruit,0.071579521,0.570588235,17.73333333,1.5526,4.3421,5.2368,1.2895,6.9474,2.0263,6.5789,6.7105,6.7368,5.7105,3.653061224,5201.081633
1038,mulch,mulch,,,,1.0,4.59,1376.0,22.0,,0.575596979,0.613096979,18.16666667,4.2973,2.6216,2.1892,3.2703,5.8649,2.1622,5.5946,5.6757,5.1081,4.1892,4.318181818,11822.06818
1039,mullet,mullet,,,,0.96,4.78,275.0,29.0,,0.554318599,0.637432634,18.08333333,5.9737,2.1842,3.0263,1.8947,3.6053,3.4211,5.4737,4.3684,4.4737,2.8684,4.1428571430000005,7375.877551
1040,mushroom,mushroom,,,food,1.0,4.83,6454.0,109.0,food,0.954071075,0.954071075,17.84615385,1.2571,4.0571,6.5143,1.5143,6.8857,3.3143,6.2,6.4857,6.2286,4.8286,3.830188679,5028.245283
1041,music_box,music box,,musical instrument,"electronic device, toy",1.0,4.89,,0.0,electronic device|toy,0.79800328,0.760137783,18.57142857,6.5135,5.3784,1.3243,2.7297,1.8378,3.7568,5.7838,6.0541,6.1081,6.1081,3.488888889,6262.911111
1042,mussel,mussel,,animal,"animal, food",1.0,4.69,,14.0,animal|food|sea animal|seafood,0.447482063,0.460087105,17.57142857,1.4474,4.0,6.7105,1.5789,6.6316,5.6053,6.2105,6.3684,6.3158,4.2632,4.558139535,9547.418605
1043,mustache,mustache,,,body part,1.0,4.9,2263.0,252.0,body part,0.700859001,0.700859001,18.53846154,3.5897,3.7179,3.6154,1.5385,6.4103,3.2308,5.2308,4.1538,3.6667,4.8205,4.261904762,5030.5
1044,mustard,mustard,,food,food,1.0,4.93,3642.0,329.0,condiment|food,0.40211845,0.492933723,18.16666667,6.2703,2.7027,1.3784,1.3514,4.027,1.8108,4.6216,5.0541,5.9459,4.8378,4.024390244,35233.78049
1045,nacho,nacho,food,food,food,1.0,4.86,245.0,67.0,food,0.850586375,0.850586375,17.14285714,6.5946,3.6486,1.2432,1.9459,3.1622,1.5405,6.2432,6.3243,6.5676,6.3784,4.25,7271.568181999999
1046,nail,nail,,,,1.0,4.93,8255.0,951.0,fastener|hardware,0.986676722,0.986676722,18.30769231,6.7059,2.9412,1.3824,1.9118,2.5588,2.5882,6.2059,6.5,6.2059,4.0294,4.541666667,4110.25
1047,nail_clippers,nail clippers,,,tool,0.97,4.86,,0.0,personal hygiene item|tool,0.878730055,0.878730055,17.53846154,6.8421,2.7105,1.0789,1.4211,1.6842,2.8947,6.3158,6.5526,6.6316,4.1579,4.777777778,4556.355556
1048,nail_file,nail file,,tool,tool,1.0,4.79,,0.0,personal hygiene item|tool,0.595568742,0.599272446,17.86666667,6.5455,2.3333,1.2424,1.2121,1.7576,2.2121,6.303,6.5152,6.4545,3.8182,4.204081633,5230.8163270000005
1049,nail_polish,nail polish,,,,1.0,5.0,,0.0,personal hygiene item,0.941429554,0.941429554,18.28571429,6.5128,2.9744,1.3846,1.3846,1.8205,1.7949,5.8718,6.359,6.3077,5.5128,4.181818182,8943.977273
1050,napkin,napkin,,,,1.0,4.93,2827.0,184.0,,0.693845095,0.719486121,18.15384615,6.7436,2.5128,1.2051,1.1795,2.5385,1.7692,6.6667,6.8462,6.7692,4.9487,3.844444444,21568.97778
1051,napkin_ring,napkin ring,,,,1.0,4.93,,0.0,,0.215771468,0.506327131,17.9375,6.8056,3.2778,1.1111,1.5278,2.0833,1.8333,6.75,6.8056,6.8333,4.9167,3.936170213,5153.638298
1052,navel,navel,body part,,body part,1.0,4.71,804.0,63.0,body part,0.17170121,0.721630619,17.5,1.8919,3.8649,4.4054,2.0541,6.8108,3.027,3.2703,2.7838,2.7027,4.027,4.46,6890.56
1053,neck,neck,body part,body part,body part,1.0,5.0,25716.0,3035.0,body part,0.735595832,0.735595832,16.91666667,2.0263,5.3947,5.6053,3.1053,6.4211,5.9737,5.5,4.9737,5.6053,5.1316,4.489795918,8595.183673
1054,necklace,necklace,,decoration,,1.0,4.96,3138.0,497.0,jewelry,0.938403853,0.938403853,18.66666667,6.8056,5.5833,1.3889,2.2778,2.4722,2.3056,6.3056,6.5278,6.4444,5.9722,3.760869565,28828.56522
1055,needle,needle,,,tool,1.0,4.93,7378.0,608.0,arts and crafts supply|tool,0.817070863,0.825842793,18.25,6.6579,2.5789,1.1053,1.0526,1.2632,2.7895,6.4737,6.6053,6.5789,3.7368,4.522727273,35397.11364
1056,nest,nest,,,,1.0,4.86,6541.0,566.0,,0.88404812,0.906672554,17.61538462,1.5556,5.6944,2.6944,1.8333,6.3333,2.1944,5.3889,5.4167,5.0556,5.6111,3.760869565,5280.73913
1057,net,net,,,,1.0,4.53,10918.0,793.0,,0.741538991,0.769271784,18.15384615,6.5455,2.697,1.1515,3.3939,2.2727,2.1818,5.3636,5.1212,4.697,4.1515,4.3125,7750.625
1058,nightshirt,nightshirt,clothing,clothing,clothing,1.0,5.0,175.0,11.0,clothing,0.18929507,0.244776534,17.92307692,6.7353,3.2059,1.2941,1.4118,2.6471,2.4412,6.5,6.7353,6.5882,5.2647,3.854166667,5948.708333
1059,nightstand,nightstand,furniture,,"furniture, container",1.0,4.81,655.0,43.0,container|furniture,0.407914087,0.454353715,17.71428571,6.8974,3.4103,1.2051,5.9487,2.5385,2.1026,3.5385,2.4359,3.7692,5.0256,3.906976744,5333.744186
1060,noisemaker,noisemaker,,,toy,1.0,4.11,96.0,3.0,toy,0.157567223,0.207238992,17.41666667,6.9444,2.1111,1.0833,1.1944,1.2778,3.9167,6.75,6.8056,6.7778,3.25,3.787234043,6769.829787000001
1061,noodle,noodle,food,,food,1.0,4.71,2318.0,148.0,food,0.535456855,0.547827525,17.23076923,6.3333,3.7692,1.641,1.5385,3.359,2.641,5.2564,5.7949,6.1026,5.4872,4.117647058999999,5563.078431
1062,noose,noose,,,,1.0,4.52,742.0,111.0,,0.80504386,0.80504386,18.0,6.8108,1.7838,1.1892,2.8108,1.7297,2.6757,6.1351,6.2703,6.0,1.8378,4.906976744,5569.837209
1063,nose,nose,body part,body part,body part,1.0,4.89,21938.0,3557.0,body part,0.901651518,0.901651518,17.76923077,1.8158,5.4211,5.2368,1.8421,6.4737,5.3684,6.1316,5.4737,4.0789,4.5526,4.675,5372.6
1064,notebook,notebook,office supply,,office supply,1.0,4.92,5884.0,235.0,office supply|school supply,0.712018404,0.712018404,17.53846154,6.5,3.4211,1.4211,2.0526,2.6316,2.1579,6.5,6.6579,6.6053,4.9474,3.333333333,6855.622222
1065,notepad,notepad,office supply,,office supply,1.0,4.7,504.0,8.0,office supply|school supply,0.537533325,0.578651746,17.66666667,6.6579,3.3947,1.3421,1.6579,2.5526,2.3421,6.5263,6.5789,6.7105,4.6842,3.75,4695.068182
1066,nut,nut,food,fruit,food,1.0,4.52,9605.0,797.0,food,0.827832244,0.840990139,18.25,1.9474,3.9737,3.7368,1.5526,6.6316,2.0263,6.5789,6.6053,6.6316,5.5,3.928571429,4655.928571
1067,nutcracker,nutcracker,kitchen tool,,"kitchen tool, tool",1.0,4.81,81.0,36.0,kitchen tool|tool,0.360925496,0.478600146,18.0,6.7895,2.7895,1.1316,2.1053,1.6053,3.3158,6.5263,6.6316,6.7368,4.6579,4.348837209,6292.767442
1068,oar,oar,,,sports equipment,1.0,4.84,763.0,42.0,sports equipment,0.556488317,0.560761822,17.61538462,6.5405,3.5405,1.5676,4.2432,2.8108,3.4595,5.6757,5.4324,4.973,4.2973,3.666666667,5864.244444
1069,oatmeal,oatmeal,food,food,food,1.0,4.93,1306.0,169.0,breakfast food|food,0.584272607,0.690328571,18.125,4.95,3.25,1.875,2.175,5.35,2.2,4.675,5.15,5.85,5.45,4.291666667,6365.3125
1070,octopus,octopus,,animal,"animal, food",1.0,5.0,698.0,99.0,animal|food|sea animal|seafood,0.872277047,0.872277047,17.75,1.1026,5.1282,6.8205,4.641,6.8974,6.7949,2.8462,2.6923,3.5128,4.3846,5.1428571430000005,6117.755102
1071,odometer,odometer,part of car,,part of car,0.93,4.72,207.0,11.0,part of car,0.294732273,0.665707237,18.25,6.7027,2.9459,1.2973,1.9189,1.2973,3.8649,3.6486,3.3514,3.6757,4.2432,4.0,4953.139535
1072,oil,oil,,,,1.0,4.93,74386.0,2095.0,,0.801462241,0.801462241,18.05882353,4.6923,4.7436,1.6923,2.5128,5.9231,3.7692,3.0,3.0513,4.9231,4.8974,3.738095238,8388.547618999999
1073,oilcan,oilcan,container,container,container,0.93,4.62,,6.0,container,0.494235179,0.452376448,18.5,6.6216,2.7568,1.1622,3.2162,1.6486,1.7297,6.2432,6.1351,6.0811,3.7027,4.361702128,24924.44681
1074,okra,okra,vegetable,fruit,"food, vegetable",0.92,4.78,621.0,26.0,food|vegetable,0.576203417,0.613091389,17.8,1.5,3.8947,6.1053,1.8158,6.8684,2.5526,6.3684,6.5789,6.4474,4.9211,4.152173913,4779.608696
1075,olive,olive,food,fruit,food,1.0,4.9,3622.0,375.0,food,0.834396858,0.834396858,18.66666667,1.4359,3.9744,3.5385,1.3846,6.4872,1.8462,6.3333,6.5641,6.7179,5.1795,4.208333333,6493.833333
1076,omelet,omelet,food,food,food,1.0,4.93,682.0,121.0,breakfast food|food,0.896689982,0.896689982,18.16666667,6.5526,3.9211,1.5789,1.7368,3.8947,1.8947,5.3947,5.5,6.0789,5.3684,3.612244898,26775.16327
1077,onion,onion,"food, vegetable",,"food, vegetable",1.0,4.86,13769.0,216.0,food|vegetable,0.971871345,0.971871345,18.13333333,1.4444,3.3056,5.6667,2.3056,6.8056,1.9167,6.4722,6.6111,6.5833,4.1944,3.936170213,5577.680851
1078,orange,orange,fruit,fruit,"food, fruit",1.0,4.66,9219.0,1138.0,food|fruit,0.961524097,0.961524097,17.76923077,1.6286,4.6571,4.9143,1.8571,6.8286,2.1143,6.4286,6.6286,6.5714,6.2857,3.391304348,5212.413043
1079,orange_rind,orange rind,,,,1.0,4.67,,0.0,,0.035654777,0.568050449,18.0625,1.2051,2.3846,2.8718,1.1282,6.7692,1.5128,6.5128,6.5641,6.7179,4.3846,4.018867925,7603.0
1080,orangutan,orangutan,animal,animal,animal,1.0,4.81,312.0,29.0,animal|mammal,0.660738686,0.660738686,18.0,1.3077,5.8974,6.8974,6.3077,6.5641,6.8974,3.1282,2.5385,2.6667,5.3333,4.730769231,5132.615385
1081,orchid,orchid,,plant,plant,1.0,4.92,1783.0,110.0,plant,0.360482088,0.558508259,17.88235294,1.4054,5.7838,6.6757,1.4054,6.5946,3.5946,6.2432,6.3243,6.1351,6.1081,3.1632653060000004,6986.489795999999
1082,organ,organ,musical instrument,musical instrument,musical instrument,1.0,4.77,8596.0,370.0,musical instrument,0.792367203,0.792367203,17.25,6.7143,5.0857,1.3714,6.6286,1.8,2.1429,2.7143,1.7143,1.6,5.8286,3.3,4741.5
1083,origami,origami,,,,0.97,4.38,146.0,39.0,,0.732164754,0.729068779,17.88235294,6.6842,4.5789,1.4474,1.3684,2.3421,2.7105,5.7105,6.3158,6.1579,5.7895,3.818181818,10813.70455
1084,ostrich,ostrich,"animal, bird","animal, bird","animal, bird",1.0,4.71,444.0,48.0,animal|bird,0.883384707,0.883384707,17.84210526,1.1351,4.9189,6.9189,6.027,6.6216,6.5676,2.4595,1.6486,2.8919,4.5946,4.875,8053.729167
1085,otter,otter,animal,animal,animal,1.0,4.86,1141.0,69.0,animal|mammal,0.735666065,0.735666065,17.64285714,1.4359,5.359,6.8718,3.5641,6.5385,6.9231,3.359,3.3077,3.7436,5.3333,4.139534884,8037.581395
1086,ottoman,ottoman,furniture,furniture,furniture,1.0,4.9,280.0,16.0,furniture,0.667977296,0.667977296,17.86666667,6.7222,3.5833,1.25,5.1111,1.9444,2.75,4.3611,3.4167,4.7778,5.5278,3.456521739,4979.108696
1087,outfit,outfit,clothing,clothing,clothing,1.0,4.12,5850.0,1280.0,clothing,0.38792713,0.486129744,17.58333333,6.7949,4.2564,1.5641,2.1026,2.6923,2.6923,5.9487,6.1538,6.2308,5.7179,3.638297872,6851.808511
1088,outlet,outlet,,,,1.0,4.31,5497.0,102.0,,0.830658755,0.830658755,18.16666667,6.8824,3.5588,1.2647,1.5294,1.4412,1.4706,3.6176,3.5294,2.5588,4.1471,4.022222222,8278.622222
1089,oven,oven,kitchen appliance,kitchen appliance,kitchen appliance,1.0,4.97,11454.0,453.0,home appliance|kitchen appliance,0.745200378,0.80295637,18.06666667,6.8919,3.6486,1.1351,6.5135,1.5676,2.1081,3.1622,1.9189,2.1351,4.7568,4.095238095,6270.309524
1090,overalls,overalls,clothing,clothing,clothing,0.96,4.74,,52.0,clothing|outerwear|protective clothing,0.854623538,0.854623538,18.66666667,6.8056,3.0278,1.0833,2.3333,2.0,2.6667,6.1111,6.3056,6.3889,4.6389,3.375,6281.645833
1091,owl,owl,bird,"animal, bird","animal, bird",1.0,4.93,3702.0,286.0,animal|bird,0.977495095,0.977495095,18.48148148,1.1714,6.0286,6.9714,3.2857,6.7429,6.9429,2.6571,2.8857,4.2,5.6,4.921568627,4864.098039
1092,oyster,oyster,,animal,"animal, food",1.0,4.85,4429.0,156.0,animal|food|sea animal|seafood,0.791140748,0.791140748,18.23076923,1.25,4.3,6.5,1.65,6.8,5.125,6.275,6.4,6.325,4.325,4.543478261000001,5592.0434780000005
1093,pacifier,pacifier,,,,1.0,4.61,282.0,20.0,,0.924193932,0.924193932,17.28571429,6.7097,4.1613,1.129,1.0968,1.6452,1.8387,6.6452,6.8387,6.8065,5.5161,3.8,4959.933333
1094,paddle,paddle,,,sports equipment,1.0,4.8,1313.0,191.0,sports equipment,0.47871517,0.612388815,18.14285714,6.7105,3.2105,1.3947,3.2632,1.9474,3.3684,6.1579,6.1842,6.0,4.4211,3.808510638,6527.914894
1095,padlock,padlock,,,,1.0,4.92,299.0,35.0,fastener|hardware,0.394245417,0.568738022,18.21428571,6.7429,2.7429,1.2857,3.7429,1.4286,2.8,5.9143,6.0,5.0857,4.1143,3.977272727,6494.431818
1096,paint,paint,,,,1.0,4.79,12673.0,1877.0,arts and crafts supply,0.885401286,0.885401286,18.30769231,6.5676,3.7838,1.8919,2.8649,2.4865,2.5135,3.973,4.1081,5.2432,5.3784,3.97826087,5078.5434780000005
1097,paintbrush,paintbrush,,,tool,1.0,4.79,403.0,27.0,arts and crafts supply|tool,0.326998822,0.457100236,18.0,6.5429,3.3429,1.4286,1.6286,2.6286,2.4571,6.5429,6.5429,6.4857,5.0571,4.529411765,31714.21569
1098,painting,painting,,,,1.0,4.59,39264.0,1489.0,,0.713759532,0.713759532,16.91666667,6.8108,5.4595,1.5135,3.2432,2.3514,1.4865,5.3514,5.2432,5.1892,5.6757,3.3125,5008.479167
1099,pajamas,pajamas,clothing,clothing,clothing,1.0,4.73,1890.0,297.0,clothing,0.755476833,0.755476833,18.30769231,6.4,2.9714,1.3714,1.3143,2.3429,2.3143,6.4857,6.5714,6.5143,6.0286,3.680851064,4957.106382999999
1100,palette,palette,,,,0.96,4.3,2776.0,29.0,arts and crafts supply,0.599634503,0.670004873,17.75,6.7222,3.3056,1.1667,1.7222,2.1667,1.5833,6.3611,6.3611,6.5278,5.0278,3.8125,6313.833333
1101,pallet,pallet,,,,1.0,4.59,775.0,21.0,,0.837226809,0.837226809,17.8,6.7895,2.0789,1.2105,5.8684,3.2368,2.5526,3.6842,2.4737,3.2368,4.0789,4.541666667,4806.979167
1102,palm_tree,palm tree,,plant,plant,1.0,5.0,,0.0,plant,0.87629429,0.87166466,18.08333333,1.6842,5.1579,6.7368,6.6579,6.7895,3.8421,3.3684,2.0789,1.5789,6.0789,3.5652173910000005,8209.456522
1103,pan,pan,,kitchen utensil,container,1.0,4.86,14148.0,627.0,container,0.77219187,0.77219187,18.47058824,6.7,3.425,1.4,3.775,1.675,1.925,6.075,6.25,6.425,4.6,4.0,4069.204082
1104,pancake,pancake,food,,food,1.0,4.86,2659.0,202.0,breakfast food|food,0.954806287,0.954806287,18.41666667,6.5526,3.8421,1.5526,1.8684,3.1579,1.8684,6.1316,6.5263,6.5526,6.0526,3.738095238,5178.571429
1105,panda,panda,animal,animal,animal,1.0,4.75,782.0,108.0,animal|mammal,0.969568666,0.969568666,17.77777778,1.1282,6.1795,6.9744,6.641,6.7949,6.8974,2.9231,2.0513,2.7179,6.0,4.608695652,6890.9130430000005
1106,panther,panther,animal,animal,animal,1.0,4.93,612.0,131.0,animal|mammal,0.702119269,0.702119269,17.85714286,1.0769,5.3846,6.8974,6.1026,6.5128,6.7692,2.0,1.4615,2.5641,4.2308,5.045454545,10559.27273
1107,panties,panties,,clothing,clothing,1.0,4.9,1089.0,414.0,clothing,0.479562264,0.488334193,18.0,6.8056,3.9722,1.1389,1.3611,2.3889,1.9167,6.7222,6.8333,6.8611,5.4444,4.255319149,5654.489361999999
1108,pants,pants,clothing,clothing,clothing,1.0,4.86,1704.0,2996.0,clothing,0.797177474,0.81256209,17.69230769,6.6316,3.6579,1.1579,1.7632,2.5,2.3947,6.6316,6.7368,6.7368,5.3684,3.904761905,4525.976189999999
1109,pantsuit,pantsuit,clothing,clothing,clothing,0.96,4.78,324.0,8.0,clothing|women's clothing,0.186803406,0.536245485,18.33333333,6.8056,4.2778,1.5278,2.4167,2.0833,2.25,6.0,6.1944,6.3333,5.1667,4.209302326,12784.95349
1110,pantyhose,pantyhose,clothing,clothing,clothing,1.0,5.0,278.0,87.0,clothing|women's clothing,0.196590566,0.371227789,17.57142857,6.5833,2.8333,1.1944,1.2778,1.6111,2.0278,6.0278,6.4167,6.1389,4.5833,4.068181818,5215.045455
1111,papaya,papaya,fruit,fruit,"food, fruit",1.0,4.87,596.0,56.0,food|fruit,0.629662954,0.629662954,17.5,1.3243,3.6486,5.2162,2.8649,6.8919,1.7568,5.9189,6.2432,6.3784,5.7568,4.418604651,4910.093022999999
1112,paper,paper,office supply,,office supply,1.0,4.93,75383.0,5271.0,arts and crafts supply|office supply|school supply,0.862652956,0.862652956,18.21428571,6.6923,3.4103,1.3333,2.1795,3.7436,1.9744,6.5385,6.7436,6.6667,4.6923,3.543478261,5981.73913
1113,paper_bag,paper bag,container,container,container,1.0,4.89,,0.0,container,0.706156629,0.673681139,17.57142857,6.6286,2.1714,1.4571,1.1143,3.1429,2.4,6.7143,6.7143,6.7714,4.1714,4.14,6004.02
1114,paper_plate,paper plate,,,,0.96,5.0,,0.0,,0.560950221,0.674064399,17.75,6.5946,1.9459,1.2703,1.2703,2.7027,1.8649,6.4054,6.5135,6.5405,4.4865,4.0,6336.979167
1115,paper_towel,paper towel,,,,1.0,5.0,,0.0,,0.901852978,0.901852978,18.35714286,6.6667,2.8056,1.3056,1.3333,2.5833,2.2222,6.5556,6.75,6.6389,4.7778,4.1111111110000005,4588.955556
1116,paperclip,paperclip,office supply,,office supply,1.0,4.96,57.0,2.0,fastener|office supply|school supply,0.419636478,0.48561945,17.46153846,6.5714,2.7429,1.2,1.3143,1.6286,2.6571,6.2571,6.6857,6.7143,4.4571,3.785714286,4906.309524
1117,paperweight,paperweight,office supply,,,1.0,4.78,220.0,21.0,,0.281918286,0.377701812,17.5,6.6053,2.9474,1.2105,5.0526,2.3684,1.7895,5.5789,5.6579,5.6579,4.3421,3.847826087,12372.95652
1118,parachute,parachute,,,,1.0,4.78,1567.0,162.0,safety equipment,0.774956339,0.774956339,17.69230769,6.8378,4.3784,1.5405,4.2703,1.7838,4.6486,4.6486,4.2162,4.8378,5.3243,4.5,11865.63043
1119,parfait,parfait,dessert,"food, dessert","food, dessert",0.93,4.68,123.0,12.0,dessert|food,0.705557194,0.705557194,18.33333333,6.5128,3.5897,1.641,1.8718,3.5897,1.6923,5.9231,6.0513,6.2821,6.2564,3.520833333,6198.604167
1120,parking_meter,parking meter,,,,1.0,4.89,,0.0,,0.850515605,0.850515605,18.40909091,6.7429,1.9429,1.1429,5.4857,1.2857,1.7714,4.4286,3.1714,1.9143,2.7143,4.12244898,5865.326531000001
1121,parrot,parrot,bird,"animal, bird","animal, bird",1.0,5.0,1501.0,167.0,animal|bird,0.743976977,0.758682859,17.82142857,1.3947,5.9474,6.9474,3.0789,6.4474,6.8947,3.7105,4.1053,4.4737,5.6316,3.717391304,4257.586957
1122,parsley,parsley,,food,"plant, food, vegetable",1.0,4.77,3264.0,43.0,food|plant|vegetable,0.38830674,0.447836787,18.0,1.4103,4.4359,5.7692,1.4615,6.6667,3.1538,6.4103,6.6667,6.6154,5.8205,3.260869565,4809.456522
1123,pasta,pasta,food,,food,1.0,4.86,6062.0,216.0,food,0.644862258,0.644862258,17.83333333,6.6216,3.5135,1.3784,1.9459,3.3243,2.0,5.4865,5.6486,6.0811,6.0,4.102040816000001,7573.22449
1124,pastry,pastry,"food, dessert",,"food, dessert",1.0,4.97,3460.0,98.0,breakfast food|dessert|food,0.265188802,0.4057646,18.38461538,6.5,4.3333,1.1944,1.5278,3.3333,1.2778,6.5278,6.6389,6.5833,6.2778,4.266666667,4864.088889
